Wavelength	Transit Depth
(meters)	(percent)
1.707174e-06	1.040860e+00
1.708879e-06	1.040640e+00
1.710585e-06	1.040642e+00
1.712293e-06	1.041187e+00
1.714003e-06	1.046652e+00
1.715714e-06	1.045211e+00
1.717428e-06	1.044691e+00
1.719142e-06	1.042519e+00
1.720859e-06	1.047612e+00
1.722577e-06	1.044650e+00
1.724298e-06	1.040631e+00
1.726019e-06	1.040831e+00
1.727743e-06	1.041904e+00
1.729468e-06	1.045159e+00
1.731195e-06	1.041309e+00
1.732924e-06	1.040775e+00
1.734654e-06	1.042854e+00
1.736386e-06	1.041573e+00
1.738120e-06	1.042723e+00
1.739856e-06	1.044848e+00
1.741593e-06	1.042115e+00
1.743332e-06	1.045133e+00
1.745073e-06	1.048619e+00
1.746815e-06	1.102865e+00
1.748559e-06	1.041643e+00
1.750305e-06	1.072556e+00
1.752053e-06	1.065096e+00
1.753803e-06	1.056994e+00
1.755554e-06	1.082828e+00
1.757307e-06	1.064509e+00
1.759062e-06	1.040626e+00
1.760818e-06	1.044527e+00
1.762576e-06	1.040780e+00
1.764336e-06	1.041566e+00
1.766098e-06	1.047177e+00
1.767862e-06	1.125629e+00
1.769627e-06	1.042628e+00
1.771394e-06	1.042367e+00
1.773163e-06	1.050290e+00
1.774933e-06	1.043512e+00
1.776706e-06	1.045675e+00
1.778480e-06	1.052894e+00
1.780256e-06	1.054783e+00
1.782033e-06	1.061390e+00
1.783813e-06	1.046708e+00
1.785594e-06	1.041124e+00
1.787377e-06	1.044202e+00
1.789162e-06	1.047632e+00
1.790948e-06	1.060894e+00
1.792737e-06	1.051686e+00
1.794527e-06	1.047507e+00
1.796319e-06	1.142829e+00
1.798112e-06	1.049543e+00
1.799908e-06	1.041797e+00
1.801705e-06	1.058843e+00
1.803504e-06	1.065246e+00
1.805305e-06	1.044988e+00
1.807108e-06	1.068032e+00
1.808912e-06	1.072941e+00
1.810718e-06	1.093930e+00
1.812526e-06	1.090891e+00
1.814336e-06	1.055946e+00
1.816148e-06	1.041661e+00
1.817961e-06	1.062054e+00
1.819777e-06	1.048152e+00
1.821594e-06	1.061431e+00
1.823413e-06	1.088313e+00
1.825234e-06	1.047569e+00
1.827056e-06	1.046365e+00
1.828880e-06	1.113356e+00
1.830707e-06	1.043585e+00
1.832535e-06	1.090056e+00
1.834365e-06	1.042108e+00
1.836196e-06	1.089753e+00
1.838030e-06	1.045622e+00
1.839865e-06	1.105403e+00
1.841702e-06	1.042862e+00
1.843541e-06	1.080005e+00
1.845382e-06	1.044384e+00
1.847225e-06	1.095853e+00
1.849069e-06	1.041276e+00
1.850916e-06	1.045030e+00
1.852764e-06	1.041429e+00
1.854614e-06	1.043078e+00
1.856466e-06	1.051059e+00
1.858320e-06	1.046667e+00
1.860175e-06	1.050909e+00
1.862033e-06	1.049814e+00
1.863892e-06	1.044557e+00
1.865753e-06	1.042787e+00
1.867616e-06	1.063900e+00
1.869481e-06	1.042559e+00
1.871348e-06	1.052375e+00
1.873216e-06	1.046260e+00
1.875087e-06	1.043040e+00
1.876959e-06	1.044669e+00
1.878833e-06	1.054889e+00
1.880710e-06	1.042019e+00
1.882587e-06	1.045718e+00
1.884467e-06	1.044588e+00
1.886349e-06	1.041008e+00
1.888233e-06	1.075812e+00
1.890118e-06	1.066827e+00
1.892005e-06	1.041675e+00
1.893895e-06	1.115624e+00
1.895786e-06	1.041792e+00
1.897679e-06	1.048075e+00
1.899574e-06	1.049643e+00
1.901471e-06	1.091954e+00
1.903369e-06	1.065029e+00
1.905270e-06	1.045504e+00
1.907172e-06	1.070634e+00
1.909077e-06	1.043494e+00
1.910983e-06	1.045298e+00
1.912891e-06	1.060545e+00
1.914801e-06	1.042947e+00
1.916713e-06	1.048104e+00
1.918627e-06	1.042912e+00
1.920543e-06	1.042045e+00
1.922461e-06	1.057842e+00
1.924380e-06	1.043221e+00
1.926302e-06	1.056512e+00
1.928225e-06	1.050330e+00
1.930151e-06	1.042075e+00
1.932078e-06	1.041022e+00
1.934007e-06	1.048146e+00
1.935939e-06	1.043320e+00
1.937872e-06	1.058137e+00
1.939807e-06	1.082243e+00
1.941744e-06	1.043667e+00
1.943683e-06	1.049943e+00
1.945623e-06	1.050335e+00
1.947566e-06	1.054296e+00
1.949511e-06	1.049358e+00
1.951458e-06	1.044541e+00
1.953406e-06	1.104685e+00
1.955357e-06	1.055578e+00
1.957309e-06	1.052820e+00
1.959264e-06	1.041789e+00
1.961220e-06	1.046397e+00
1.963178e-06	1.044620e+00
1.965139e-06	1.070096e+00
1.967101e-06	1.048349e+00
1.969065e-06	1.044200e+00
1.971031e-06	1.047186e+00
1.973000e-06	1.064281e+00
1.974970e-06	1.050047e+00
1.976942e-06	1.055455e+00
1.978916e-06	1.041218e+00
1.980892e-06	1.044734e+00
1.982870e-06	1.060224e+00
1.984850e-06	1.061140e+00
1.986832e-06	1.063464e+00
1.988816e-06	1.041666e+00
1.990802e-06	1.087243e+00
1.992789e-06	1.062284e+00
1.994779e-06	1.043742e+00
1.996771e-06	1.059818e+00
1.998765e-06	1.041927e+00
2.000761e-06	1.042580e+00
2.002759e-06	1.052496e+00
2.004759e-06	1.047754e+00
2.006760e-06	1.043932e+00
2.008764e-06	1.121897e+00
2.010770e-06	1.056145e+00
2.012778e-06	1.044590e+00
2.014788e-06	1.052307e+00
2.016799e-06	1.072068e+00
2.018813e-06	1.099947e+00
2.020829e-06	1.046892e+00
2.022847e-06	1.048271e+00
2.024867e-06	1.060332e+00
2.026889e-06	1.046065e+00
2.028913e-06	1.060904e+00
2.030939e-06	1.051530e+00
2.032967e-06	1.051986e+00
2.034997e-06	1.057213e+00
2.037029e-06	1.044443e+00
2.039063e-06	1.049283e+00
2.041099e-06	1.045675e+00
2.043137e-06	1.045649e+00
2.045177e-06	1.041089e+00
2.047219e-06	1.047027e+00
2.049264e-06	1.041963e+00
2.051310e-06	1.042146e+00
2.053358e-06	1.074498e+00
2.055408e-06	1.040986e+00
2.057461e-06	1.042046e+00
2.059515e-06	1.042850e+00
2.061572e-06	1.060680e+00
2.063630e-06	1.045112e+00
2.065691e-06	1.043533e+00
2.067754e-06	1.062852e+00
2.069818e-06	1.041177e+00
2.071885e-06	1.042380e+00
2.073954e-06	1.043384e+00
2.076025e-06	1.042985e+00
2.078098e-06	1.041791e+00
2.080173e-06	1.045114e+00
2.082250e-06	1.041659e+00
2.084329e-06	1.049444e+00
2.086411e-06	1.062816e+00
2.088494e-06	1.047078e+00
2.090579e-06	1.044621e+00
2.092667e-06	1.041498e+00
2.094756e-06	1.049045e+00
2.096848e-06	1.044113e+00
2.098942e-06	1.041734e+00
2.101038e-06	1.044153e+00
2.103136e-06	1.041965e+00
2.105236e-06	1.041170e+00
2.107338e-06	1.047194e+00
2.109442e-06	1.041071e+00
2.111549e-06	1.048230e+00
2.113657e-06	1.043292e+00
2.115768e-06	1.041345e+00
2.117880e-06	1.041078e+00
2.119995e-06	1.048589e+00
2.122112e-06	1.042049e+00
2.124231e-06	1.041301e+00
2.126352e-06	1.041689e+00
2.128475e-06	1.054595e+00
2.130601e-06	1.052196e+00
2.132728e-06	1.041533e+00
2.134858e-06	1.042832e+00
2.136990e-06	1.046529e+00
2.139123e-06	1.041088e+00
2.141259e-06	1.044945e+00
2.143398e-06	1.058787e+00
2.145538e-06	1.040966e+00
2.147680e-06	1.041012e+00
2.149825e-06	1.049635e+00
2.151971e-06	1.041192e+00
2.154120e-06	1.041664e+00
2.156271e-06	1.040960e+00
2.158424e-06	1.041225e+00
2.160580e-06	1.043186e+00
2.162737e-06	1.041183e+00
2.164897e-06	1.042576e+00
2.167058e-06	1.041079e+00
2.169222e-06	1.041293e+00
2.171388e-06	1.046034e+00
2.173556e-06	1.041187e+00
2.175727e-06	1.043836e+00
2.177899e-06	1.040996e+00
2.180074e-06	1.042363e+00
2.182251e-06	1.054427e+00
2.184430e-06	1.044342e+00
2.186611e-06	1.048443e+00
2.188795e-06	1.040954e+00
2.190980e-06	1.043150e+00
2.193168e-06	1.040961e+00
2.195358e-06	1.041802e+00
2.197550e-06	1.041443e+00
2.199744e-06	1.041120e+00
2.201941e-06	1.041494e+00
2.204140e-06	1.041795e+00
2.206341e-06	1.041414e+00
2.208544e-06	1.054719e+00
2.210749e-06	1.047943e+00
2.212957e-06	1.041103e+00
2.215166e-06	1.041986e+00
2.217378e-06	1.041590e+00
2.219592e-06	1.075267e+00
2.221809e-06	1.042537e+00
2.224027e-06	1.041059e+00
2.226248e-06	1.041191e+00
2.228471e-06	1.041200e+00
2.230696e-06	1.041546e+00
2.232924e-06	1.070418e+00
2.235153e-06	1.042097e+00
2.237385e-06	1.041543e+00
2.239619e-06	1.040923e+00
2.241856e-06	1.055305e+00
2.244094e-06	1.041060e+00
2.246335e-06	1.041224e+00
2.248578e-06	1.041157e+00
2.250823e-06	1.042943e+00
2.253071e-06	1.041160e+00
2.255321e-06	1.041115e+00
2.257573e-06	1.041164e+00
2.259827e-06	1.041426e+00
2.262084e-06	1.040942e+00
2.264342e-06	1.042465e+00
2.266603e-06	1.041988e+00
2.268867e-06	1.041473e+00
2.271132e-06	1.041300e+00
2.273400e-06	1.041855e+00
2.275670e-06	1.042126e+00
2.277942e-06	1.041415e+00
2.280217e-06	1.046552e+00
2.282494e-06	1.047825e+00
2.284773e-06	1.041355e+00
2.287054e-06	1.041339e+00
2.289338e-06	1.041166e+00
2.291624e-06	1.043920e+00
2.293912e-06	1.083758e+00
2.296203e-06	1.041589e+00
2.298496e-06	1.044825e+00
2.300791e-06	1.042778e+00
2.303088e-06	1.047990e+00
2.305388e-06	1.041767e+00
2.307690e-06	1.042889e+00
2.309994e-06	1.045971e+00
2.312301e-06	1.042581e+00
2.314610e-06	1.041650e+00
2.316921e-06	1.041611e+00
2.319235e-06	1.041975e+00
2.321551e-06	1.044780e+00
2.323869e-06	1.041918e+00
2.326189e-06	1.042726e+00
2.328512e-06	1.049852e+00
2.330837e-06	1.041555e+00
2.333165e-06	1.045608e+00
2.335494e-06	1.043106e+00
2.337826e-06	1.043841e+00
2.340161e-06	1.041408e+00
2.342497e-06	1.045319e+00
2.344837e-06	1.076484e+00
2.347178e-06	1.041290e+00
2.349522e-06	1.047299e+00
2.351868e-06	1.041438e+00
2.354216e-06	1.041794e+00
2.356567e-06	1.041757e+00
2.358920e-06	1.045060e+00
2.361276e-06	1.041860e+00
2.363633e-06	1.084045e+00
2.365994e-06	1.041360e+00
2.368356e-06	1.041261e+00
2.370721e-06	1.043284e+00
2.373088e-06	1.067292e+00
2.375458e-06	1.043614e+00
2.377830e-06	1.041196e+00
2.380204e-06	1.042404e+00
2.382581e-06	1.044348e+00
2.384960e-06	1.047664e+00
2.387342e-06	1.044041e+00
2.389725e-06	1.043169e+00
2.392112e-06	1.050189e+00
2.394500e-06	1.043200e+00
2.396891e-06	1.041555e+00
2.399285e-06	1.041282e+00
2.401680e-06	1.058199e+00
2.404079e-06	1.051122e+00
2.406479e-06	1.043987e+00
2.408882e-06	1.042811e+00
2.411287e-06	1.042086e+00
2.413695e-06	1.068222e+00
2.416105e-06	1.096819e+00
2.418518e-06	1.044722e+00
2.420933e-06	1.042349e+00
2.423350e-06	1.101525e+00
2.425770e-06	1.056065e+00
2.428192e-06	1.050812e+00
2.430617e-06	1.046142e+00
2.433044e-06	1.043008e+00
2.435473e-06	1.043705e+00
2.437905e-06	1.074704e+00
2.440340e-06	1.043568e+00
2.442776e-06	1.042851e+00
2.445216e-06	1.046408e+00
2.447657e-06	1.048312e+00
2.450101e-06	1.052683e+00
2.452548e-06	1.050261e+00
2.454997e-06	1.042912e+00
2.457448e-06	1.041965e+00
2.459902e-06	1.058785e+00
2.462358e-06	1.051895e+00
2.464817e-06	1.042469e+00
2.467278e-06	1.041870e+00
2.469742e-06	1.056347e+00
2.472208e-06	1.047298e+00
2.474677e-06	1.045010e+00
2.477148e-06	1.047941e+00
2.479621e-06	1.062629e+00
2.482097e-06	1.053470e+00
2.484576e-06	1.071770e+00
2.487057e-06	1.102390e+00
2.489540e-06	1.163971e+00
2.492026e-06	1.057686e+00
2.494514e-06	1.050200e+00
2.497005e-06	1.060981e+00
2.499499e-06	1.048965e+00
2.501995e-06	1.041585e+00
2.504493e-06	1.054191e+00
2.506994e-06	1.052547e+00
2.509497e-06	1.044040e+00
2.512003e-06	1.157215e+00
2.514511e-06	1.056669e+00
2.517022e-06	1.046924e+00
2.519535e-06	1.082692e+00
2.522051e-06	1.050901e+00
2.524570e-06	1.072968e+00
2.527090e-06	1.047567e+00
2.529614e-06	1.050711e+00
2.532140e-06	1.051727e+00
2.534668e-06	1.109578e+00
2.537199e-06	1.060369e+00
2.539733e-06	1.101551e+00
2.542269e-06	1.052044e+00
2.544807e-06	1.045064e+00
2.547348e-06	1.050833e+00
2.549892e-06	1.046374e+00
2.552438e-06	1.057222e+00
2.554987e-06	1.057091e+00
2.557538e-06	1.047977e+00
2.560092e-06	1.166775e+00
2.562648e-06	1.084582e+00
2.565207e-06	1.049303e+00
2.567769e-06	1.122581e+00
2.570333e-06	1.043651e+00
2.572899e-06	1.045423e+00
2.575468e-06	1.058099e+00
2.578040e-06	1.102348e+00
2.580614e-06	1.045539e+00
2.583191e-06	1.073950e+00
2.585770e-06	1.056969e+00
2.588352e-06	1.069605e+00
2.590937e-06	1.043064e+00
2.593524e-06	1.064526e+00
2.596114e-06	1.091724e+00
2.598706e-06	1.046534e+00
2.601301e-06	1.077612e+00
2.603899e-06	1.061439e+00
2.606499e-06	1.097240e+00
2.609101e-06	1.086698e+00
2.611707e-06	1.055128e+00
2.614315e-06	1.046065e+00
2.616925e-06	1.072661e+00
2.619538e-06	1.048625e+00
2.622154e-06	1.054692e+00
2.624772e-06	1.053626e+00
2.627393e-06	1.060063e+00
2.630017e-06	1.044430e+00
2.632643e-06	1.088712e+00
2.635272e-06	1.046900e+00
2.637903e-06	1.053268e+00
2.640537e-06	1.123358e+00
2.643174e-06	1.112079e+00
2.645813e-06	1.102333e+00
2.648455e-06	1.083792e+00
2.651100e-06	1.082716e+00
2.653747e-06	1.044233e+00
2.656397e-06	1.054624e+00
2.659049e-06	1.064044e+00
2.661704e-06	1.050473e+00
2.664362e-06	1.047946e+00
2.667023e-06	1.072250e+00
2.669686e-06	1.095686e+00
2.672351e-06	1.053929e+00
2.675020e-06	1.053467e+00
2.677691e-06	1.062504e+00
2.680365e-06	1.069789e+00
2.683041e-06	1.098102e+00
2.685720e-06	1.140538e+00
2.688402e-06	1.047015e+00
2.691087e-06	1.135717e+00
2.693774e-06	1.121768e+00
2.696464e-06	1.070349e+00
2.699156e-06	1.060667e+00
2.701851e-06	1.090426e+00
2.704549e-06	1.106263e+00
2.707250e-06	1.073112e+00
2.709953e-06	1.083197e+00
2.712659e-06	1.049992e+00
2.715368e-06	1.106558e+00
2.718079e-06	1.057886e+00
2.720793e-06	1.070013e+00
2.723510e-06	1.067768e+00
2.726230e-06	1.073803e+00
2.728952e-06	1.125572e+00
2.731677e-06	1.102314e+00
2.734405e-06	1.057615e+00
2.737135e-06	1.045747e+00
2.739868e-06	1.067573e+00
2.742604e-06	1.045956e+00
2.745343e-06	1.069293e+00
2.748084e-06	1.101319e+00
2.750828e-06	1.059034e+00
2.753575e-06	1.043858e+00
2.756324e-06	1.046074e+00
2.759077e-06	1.042123e+00
2.761832e-06	1.043592e+00
2.764589e-06	1.066295e+00
2.767350e-06	1.050863e+00
2.770113e-06	1.107484e+00
2.772879e-06	1.076678e+00
2.775648e-06	1.049147e+00
2.778420e-06	1.081286e+00
2.781194e-06	1.090523e+00
2.783971e-06	1.059694e+00
2.786751e-06	1.067656e+00
2.789534e-06	1.118320e+00
2.792319e-06	1.099444e+00
2.795107e-06	1.055722e+00
2.797898e-06	1.099682e+00
2.800692e-06	1.131034e+00
2.803489e-06	1.091706e+00
2.806288e-06	1.054501e+00
2.809090e-06	1.096871e+00
2.811895e-06	1.058751e+00
2.814703e-06	1.145729e+00
2.817514e-06	1.099282e+00
2.820327e-06	1.061058e+00
2.823143e-06	1.122917e+00
2.825962e-06	1.090155e+00
2.828784e-06	1.078522e+00
2.831609e-06	1.071331e+00
2.834436e-06	1.061718e+00
2.837267e-06	1.138104e+00
2.840100e-06	1.075286e+00
2.842936e-06	1.070516e+00
2.845774e-06	1.054414e+00
2.848616e-06	1.118020e+00
2.851461e-06	1.099792e+00
2.854308e-06	1.050597e+00
2.857158e-06	1.073894e+00
2.860011e-06	1.046383e+00
2.862867e-06	1.052435e+00
2.865725e-06	1.142623e+00
2.868587e-06	1.094665e+00
2.871451e-06	1.070076e+00
2.874319e-06	1.043733e+00
2.877189e-06	1.096711e+00
2.880062e-06	1.046707e+00
2.882938e-06	1.093650e+00
2.885816e-06	1.065134e+00
2.888698e-06	1.091027e+00
2.891582e-06	1.080392e+00
2.894470e-06	1.073097e+00
2.897360e-06	1.060477e+00
2.900253e-06	1.080475e+00
2.903149e-06	1.045791e+00
2.906048e-06	1.064488e+00
2.908950e-06	1.108105e+00
2.911854e-06	1.090165e+00
2.914762e-06	1.073977e+00
2.917673e-06	1.059521e+00
2.920586e-06	1.119390e+00
2.923502e-06	1.058362e+00
2.926421e-06	1.090043e+00
2.929344e-06	1.046897e+00
2.932269e-06	1.051573e+00
2.935197e-06	1.052031e+00
2.938128e-06	1.092177e+00
2.941061e-06	1.048514e+00
2.943998e-06	1.048619e+00
2.946938e-06	1.054189e+00
2.949880e-06	1.044901e+00
2.952826e-06	1.043301e+00
2.955775e-06	1.074518e+00
2.958726e-06	1.065973e+00
2.961680e-06	1.055761e+00
2.964638e-06	1.053197e+00
2.967598e-06	1.045333e+00
2.970561e-06	1.088569e+00
2.973527e-06	1.069184e+00
2.976497e-06	1.052099e+00
2.979469e-06	1.079984e+00
2.982444e-06	1.101082e+00
2.985422e-06	1.061283e+00
2.988403e-06	1.047435e+00
2.991387e-06	1.089662e+00
2.994374e-06	1.061354e+00
2.997364e-06	1.045682e+00
3.000357e-06	1.057701e+00
3.003353e-06	1.091305e+00
3.006352e-06	1.057152e+00
3.009354e-06	1.046164e+00
3.012359e-06	1.048680e+00
3.015367e-06	1.042242e+00
3.018378e-06	1.072017e+00
3.021392e-06	1.048364e+00
3.024409e-06	1.073572e+00
3.027429e-06	1.043505e+00
3.030452e-06	1.053201e+00
3.033478e-06	1.081409e+00
3.036507e-06	1.050633e+00
3.039539e-06	1.062901e+00
3.042574e-06	1.083552e+00
3.045612e-06	1.042048e+00
3.048653e-06	1.056802e+00
3.051697e-06	1.052857e+00
3.054745e-06	1.060065e+00
3.057795e-06	1.044953e+00
3.060848e-06	1.066481e+00
3.063905e-06	1.101317e+00
3.066964e-06	1.066033e+00
3.070026e-06	1.046454e+00
3.073092e-06	1.089725e+00
3.076161e-06	1.044943e+00
3.079232e-06	1.053222e+00
3.082307e-06	1.053659e+00
3.085385e-06	1.070556e+00
3.088466e-06	1.047926e+00
3.091550e-06	1.070320e+00
3.094637e-06	1.062309e+00
3.097727e-06	1.055458e+00
3.100820e-06	1.069761e+00
3.103916e-06	1.048559e+00
3.107016e-06	1.094029e+00
3.110118e-06	1.082801e+00
3.113224e-06	1.051166e+00
3.116332e-06	1.051973e+00
3.119444e-06	1.047926e+00
3.122559e-06	1.082461e+00
3.125677e-06	1.048419e+00
3.128798e-06	1.058585e+00
3.131922e-06	1.046194e+00
3.135050e-06	1.067713e+00
3.138180e-06	1.078523e+00
3.141314e-06	1.071513e+00
3.144450e-06	1.048962e+00
3.147590e-06	1.043764e+00
3.150733e-06	1.083165e+00
3.153879e-06	1.058204e+00
3.157029e-06	1.049489e+00
3.160181e-06	1.066287e+00
3.163337e-06	1.093444e+00
3.166495e-06	1.043395e+00
3.169657e-06	1.043517e+00
3.172822e-06	1.049905e+00
3.175990e-06	1.073846e+00
3.179162e-06	1.067933e+00
3.182336e-06	1.042433e+00
3.185514e-06	1.052255e+00
3.188695e-06	1.073703e+00
3.191879e-06	1.047716e+00
3.195066e-06	1.049519e+00
3.198256e-06	1.058384e+00
3.201450e-06	1.085978e+00
3.204647e-06	1.084876e+00
3.207847e-06	1.052012e+00
3.211050e-06	1.066035e+00
3.214256e-06	1.048127e+00
3.217466e-06	1.046342e+00
3.220679e-06	1.062172e+00
3.223894e-06	1.095526e+00
3.227114e-06	1.054995e+00
3.230336e-06	1.044383e+00
3.233562e-06	1.061119e+00
3.236790e-06	1.065702e+00
3.240023e-06	1.041606e+00
3.243258e-06	1.090687e+00
3.246496e-06	1.046056e+00
3.249738e-06	1.044903e+00
3.252983e-06	1.049083e+00
3.256231e-06	1.044648e+00
3.259483e-06	1.089744e+00
3.262737e-06	1.041778e+00
3.265995e-06	1.042791e+00
3.269257e-06	1.067202e+00
3.272521e-06	1.041048e+00
3.275789e-06	1.065217e+00
3.279060e-06	1.042141e+00
3.282334e-06	1.063771e+00
3.285612e-06	1.061487e+00
3.288892e-06	1.043507e+00
3.292177e-06	1.050614e+00
3.295464e-06	1.043981e+00
3.298755e-06	1.057724e+00
3.302048e-06	1.041142e+00
3.305346e-06	1.057635e+00
3.308646e-06	1.056372e+00
3.311950e-06	1.127409e+00
3.315257e-06	1.048641e+00
3.318568e-06	1.045807e+00
3.321881e-06	1.054387e+00
3.325198e-06	1.046981e+00
3.328519e-06	1.063563e+00
3.331842e-06	1.066029e+00
3.335169e-06	1.043078e+00
3.338500e-06	1.056531e+00
3.341833e-06	1.067042e+00
3.345170e-06	1.055958e+00
3.348510e-06	1.045932e+00
3.351854e-06	1.042590e+00
3.355201e-06	1.044681e+00
3.358551e-06	1.053375e+00
3.361905e-06	1.047863e+00
3.365262e-06	1.048305e+00
3.368622e-06	1.046439e+00
3.371986e-06	1.041787e+00
3.375353e-06	1.041617e+00
3.378723e-06	1.044394e+00
3.382097e-06	1.045590e+00
3.385474e-06	1.066464e+00
3.388855e-06	1.043479e+00
3.392239e-06	1.064814e+00
3.395626e-06	1.043255e+00
3.399017e-06	1.046559e+00
3.402411e-06	1.042873e+00
3.405808e-06	1.042298e+00
3.409209e-06	1.055585e+00
3.412613e-06	1.070161e+00
3.416021e-06	1.045739e+00
3.419432e-06	1.042594e+00
3.422846e-06	1.043942e+00
3.426264e-06	1.065337e+00
3.429685e-06	1.055545e+00
3.433110e-06	1.052260e+00
3.436538e-06	1.084908e+00
3.439970e-06	1.047160e+00
3.443404e-06	1.076798e+00
3.446843e-06	1.061419e+00
3.450285e-06	1.043148e+00
3.453730e-06	1.045866e+00
3.457179e-06	1.049382e+00
3.460631e-06	1.041263e+00
3.464086e-06	1.047467e+00
3.467545e-06	1.058908e+00
3.471008e-06	1.096202e+00
3.474474e-06	1.043933e+00
3.477943e-06	1.069175e+00
3.481416e-06	1.064538e+00
3.484892e-06	1.079050e+00
3.488372e-06	1.045518e+00
3.491855e-06	1.049046e+00
3.495342e-06	1.047457e+00
3.498832e-06	1.041503e+00
3.502326e-06	1.041968e+00
3.505823e-06	1.041426e+00
3.509324e-06	1.042079e+00
3.512828e-06	1.042373e+00
3.516336e-06	1.069177e+00
3.519847e-06	1.042685e+00
3.523362e-06	1.056877e+00
3.526880e-06	1.099790e+00
3.530402e-06	1.041312e+00
3.533927e-06	1.042510e+00
3.537456e-06	1.042776e+00
3.540988e-06	1.047216e+00
3.544524e-06	1.056148e+00
3.548063e-06	1.041014e+00
3.551606e-06	1.041684e+00
3.555152e-06	1.056628e+00
3.558702e-06	1.042491e+00
3.562256e-06	1.041432e+00
3.565813e-06	1.044629e+00
3.569373e-06	1.052711e+00
3.572938e-06	1.042430e+00
3.576505e-06	1.043581e+00
3.580077e-06	1.041425e+00
3.583651e-06	1.041167e+00
3.587230e-06	1.041429e+00
3.590812e-06	1.042407e+00
3.594397e-06	1.040866e+00
3.597986e-06	1.079141e+00
3.601579e-06	1.076417e+00
3.605175e-06	1.041894e+00
3.608775e-06	1.046216e+00
3.612379e-06	1.073953e+00
3.615986e-06	1.043990e+00
3.619597e-06	1.041243e+00
3.623211e-06	1.042201e+00
3.626829e-06	1.055267e+00
3.630450e-06	1.044550e+00
3.634076e-06	1.046607e+00
3.637704e-06	1.071813e+00
3.641337e-06	1.041269e+00
3.644973e-06	1.040874e+00
3.648612e-06	1.042290e+00
3.652256e-06	1.061010e+00
3.655903e-06	1.041310e+00
3.659553e-06	1.041115e+00
3.663207e-06	1.043297e+00
3.666865e-06	1.041002e+00
3.670527e-06	1.041138e+00
3.674192e-06	1.063221e+00
3.677861e-06	1.041985e+00
3.681533e-06	1.047054e+00
3.685209e-06	1.040856e+00
3.688889e-06	1.051579e+00
3.692573e-06	1.041438e+00
3.696260e-06	1.071889e+00
3.699951e-06	1.051442e+00
3.703645e-06	1.042588e+00
3.707343e-06	1.052874e+00
3.711045e-06	1.046941e+00
3.714751e-06	1.042180e+00
3.718460e-06	1.046481e+00
3.722173e-06	1.045225e+00
3.725890e-06	1.043090e+00
3.729610e-06	1.042460e+00
3.733335e-06	1.041050e+00
3.737062e-06	1.041601e+00
3.740794e-06	1.041659e+00
3.744529e-06	1.043044e+00
3.748268e-06	1.069455e+00
3.752011e-06	1.041048e+00
3.755758e-06	1.042238e+00
3.759508e-06	1.041039e+00
3.763262e-06	1.043731e+00
3.767020e-06	1.041199e+00
3.770781e-06	1.120829e+00
3.774546e-06	1.056382e+00
3.778315e-06	1.048201e+00
3.782088e-06	1.055811e+00
3.785865e-06	1.064171e+00
3.789645e-06	1.041185e+00
3.793429e-06	1.071483e+00
3.797217e-06	1.045644e+00
3.801009e-06	1.040686e+00
3.804804e-06	1.041541e+00
3.808603e-06	1.040925e+00
3.812407e-06	1.040590e+00
3.816213e-06	1.041476e+00
3.820024e-06	1.040640e+00
3.823838e-06	1.040745e+00
3.827657e-06	1.040641e+00
3.831479e-06	1.044781e+00
3.835305e-06	1.040708e+00
3.839134e-06	1.042253e+00
3.842968e-06	1.040809e+00
3.846805e-06	1.049466e+00
3.850646e-06	1.065475e+00
3.854491e-06	1.041669e+00
3.858340e-06	1.040904e+00
3.862193e-06	1.045796e+00
3.866049e-06	1.041886e+00
3.869910e-06	1.066062e+00
3.873774e-06	1.076757e+00
3.877642e-06	1.044458e+00
3.881514e-06	1.040540e+00
3.885390e-06	1.041947e+00
3.889270e-06	1.042679e+00
3.893153e-06	1.040853e+00
3.897041e-06	1.042380e+00
3.900932e-06	1.040717e+00
3.904827e-06	1.040895e+00
3.908726e-06	1.040881e+00
3.912629e-06	1.041308e+00
3.916536e-06	1.041945e+00
3.920447e-06	1.045488e+00
3.924362e-06	1.047537e+00
3.928280e-06	1.041208e+00
3.932203e-06	1.065560e+00
3.936129e-06	1.042960e+00
3.940060e-06	1.045079e+00
3.943994e-06	1.042074e+00
3.947932e-06	1.041525e+00
3.951874e-06	1.042351e+00
3.955821e-06	1.040809e+00
3.959771e-06	1.041375e+00
3.963725e-06	1.050842e+00
3.967683e-06	1.041903e+00
3.971644e-06	1.041984e+00
3.975610e-06	1.049919e+00
3.979580e-06	1.044102e+00
3.983554e-06	1.041297e+00
3.987532e-06	1.041261e+00
3.991513e-06	1.045817e+00
3.995499e-06	1.040941e+00
3.999489e-06	1.070683e+00
4.003482e-06	1.064213e+00
4.007480e-06	1.047580e+00
4.011481e-06	1.040794e+00
4.015487e-06	1.041622e+00
4.019497e-06	1.042550e+00
4.023510e-06	1.050550e+00
4.027528e-06	1.043252e+00
4.031550e-06	1.041460e+00
4.035575e-06	1.040870e+00
4.039605e-06	1.040676e+00
4.043639e-06	1.040699e+00
4.047676e-06	1.061871e+00
4.051718e-06	1.062826e+00
4.055764e-06	1.055771e+00
4.059814e-06	1.041531e+00
4.063868e-06	1.043927e+00
4.067925e-06	1.054976e+00
4.071987e-06	1.040852e+00
4.076053e-06	1.042393e+00
