wave,flux,error
1.762519554,4.71E-16,3.28E-18
1.76267961,4.69E-16,3.31E-18
1.762839667,4.69E-16,3.32E-18
1.762999723,4.69E-16,3.33E-18
1.763159779,4.71E-16,3.34E-18
1.763319836,4.74E-16,3.35E-18
1.763479892,4.78E-16,3.37E-18
1.763639949,4.81E-16,3.39E-18
1.763800005,4.83E-16,3.39E-18
1.763960062,4.85E-16,3.39E-18
1.764120118,4.85E-16,3.41E-18
1.764280174,4.84E-16,3.47E-18
1.764440231,4.84E-16,3.61E-18
1.764600287,4.83E-16,3.86E-18
1.764760344,4.83E-16,4.25E-18
1.7649204,4.84E-16,4.72E-18
1.765080457,4.87E-16,5.25E-18
1.765240513,4.91E-16,5.75E-18
1.76540057,4.95E-16,6.15E-18
1.765560626,5.01E-16,6.41E-18
1.765720682,5.06E-16,6.48E-18
1.765880739,5.12E-16,6.37E-18
1.766040795,5.16E-16,6.10E-18
1.766200852,5.18E-16,5.72E-18
1.766360908,5.18E-16,5.28E-18
1.766520965,5.15E-16,4.84E-18
1.766681021,5.10E-16,4.47E-18
1.766841077,5.02E-16,4.22E-18
1.767001134,4.94E-16,4.09E-18
1.76716119,4.85E-16,4.06E-18
1.767321247,4.75E-16,4.07E-18
1.767481303,4.67E-16,4.05E-18
1.76764136,4.60E-16,3.98E-18
1.767801416,4.55E-16,3.85E-18
1.767961472,4.52E-16,3.67E-18
1.768121529,4.50E-16,3.47E-18
1.768281585,4.49E-16,3.30E-18
1.768441642,4.50E-16,3.16E-18
1.768601698,4.52E-16,3.07E-18
1.768761755,4.56E-16,3.01E-18
1.768921811,4.60E-16,2.97E-18
1.769081868,4.65E-16,2.95E-18
1.769241924,4.71E-16,2.93E-18
1.76940198,4.77E-16,2.94E-18
1.769562037,4.83E-16,2.96E-18
1.769722093,4.88E-16,3.00E-18
1.76988215,4.92E-16,3.05E-18
1.770042206,4.94E-16,3.11E-18
1.770202263,4.95E-16,3.16E-18
1.770362319,4.94E-16,3.22E-18
1.770522375,4.91E-16,3.27E-18
1.770682432,4.88E-16,3.30E-18
1.770842488,4.84E-16,3.31E-18
1.771002545,4.80E-16,3.28E-18
1.771162601,4.76E-16,3.23E-18
1.771322658,4.73E-16,3.15E-18
1.771482714,4.70E-16,3.07E-18
1.771642771,4.67E-16,2.98E-18
1.771802827,4.65E-16,2.92E-18
1.771962883,4.63E-16,2.89E-18
1.77212294,4.61E-16,2.89E-18
1.772282996,4.60E-16,2.91E-18
1.772443053,4.59E-16,2.95E-18
1.772603109,4.59E-16,3.01E-18
1.772763166,4.60E-16,3.06E-18
1.772923222,4.62E-16,3.11E-18
1.773083278,4.65E-16,3.17E-18
1.773243335,4.69E-16,3.23E-18
1.773403391,4.74E-16,3.29E-18
1.773563448,4.79E-16,3.35E-18
1.773723504,4.84E-16,3.40E-18
1.773883561,4.87E-16,3.43E-18
1.774043617,4.88E-16,3.43E-18
1.774203673,4.87E-16,3.40E-18
1.77436373,4.84E-16,3.35E-18
1.774523786,4.79E-16,3.27E-18
1.774683843,4.73E-16,3.18E-18
1.774843899,4.66E-16,3.09E-18
1.775003956,4.60E-16,2.99E-18
1.775164012,4.54E-16,2.90E-18
1.775324069,4.50E-16,2.82E-18
1.775484125,4.47E-16,2.77E-18
1.775644181,4.45E-16,2.75E-18
1.775804238,4.45E-16,2.75E-18
1.775964294,4.45E-16,2.78E-18
1.776124351,4.45E-16,2.82E-18
1.776284407,4.46E-16,2.85E-18
1.776444464,4.47E-16,2.86E-18
1.77660452,4.48E-16,2.86E-18
1.776764576,4.50E-16,2.85E-18
1.776924633,4.51E-16,2.83E-18
1.777084689,4.54E-16,2.82E-18
1.777244746,4.56E-16,2.83E-18
1.777404802,4.58E-16,2.85E-18
1.777564859,4.61E-16,2.89E-18
1.777724915,4.62E-16,2.95E-18
1.777884972,4.64E-16,3.01E-18
1.778045028,4.65E-16,3.08E-18
1.778205084,4.66E-16,3.16E-18
1.778365141,4.66E-16,3.25E-18
1.778525197,4.65E-16,3.34E-18
1.778685254,4.64E-16,3.42E-18
1.77884531,4.62E-16,3.47E-18
1.779005367,4.59E-16,3.47E-18
1.779165423,4.56E-16,3.42E-18
1.779325479,4.52E-16,3.32E-18
1.779485536,4.49E-16,3.19E-18
1.779645592,4.47E-16,3.07E-18
1.779805649,4.46E-16,2.98E-18
1.779965705,4.46E-16,2.95E-18
1.780125762,4.48E-16,2.97E-18
1.780285818,4.50E-16,3.05E-18
1.780445875,4.51E-16,3.18E-18
1.780605931,4.53E-16,3.35E-18
1.780765987,4.53E-16,3.54E-18
1.780926044,4.52E-16,3.74E-18
1.7810861,4.50E-16,3.94E-18
1.781246157,4.48E-16,4.10E-18
1.781406213,4.45E-16,4.20E-18
1.78156627,4.42E-16,4.22E-18
1.781726326,4.41E-16,4.16E-18
1.781886382,4.40E-16,4.02E-18
1.782046439,4.40E-16,3.83E-18
1.782206495,4.42E-16,3.63E-18
1.782366552,4.44E-16,3.44E-18
1.782526608,4.46E-16,3.29E-18
1.782686665,4.50E-16,3.17E-18
1.782846721,4.53E-16,3.10E-18
1.783006777,4.58E-16,3.06E-18
1.783166834,4.63E-16,3.05E-18
1.78332689,4.68E-16,3.08E-18
1.783486947,4.74E-16,3.12E-18
1.783647003,4.79E-16,3.18E-18
1.78380706,4.84E-16,3.24E-18
1.783967116,4.88E-16,3.32E-18
1.784127173,4.90E-16,3.41E-18
1.784287229,4.91E-16,3.52E-18
1.784447285,4.89E-16,3.68E-18
1.784607342,4.86E-16,3.86E-18
1.784767398,4.81E-16,4.05E-18
1.784927455,4.75E-16,4.22E-18
1.785087511,4.67E-16,4.34E-18
1.785247568,4.60E-16,4.37E-18
1.785407624,4.52E-16,4.32E-18
1.78556768,4.44E-16,4.18E-18
1.785727737,4.38E-16,4.00E-18
1.785887793,4.32E-16,3.80E-18
1.78604785,4.28E-16,3.62E-18
1.786207906,4.25E-16,3.50E-18
1.786367963,4.23E-16,3.45E-18
1.786528019,4.22E-16,3.49E-18
1.786688076,4.21E-16,3.64E-18
1.786848132,4.21E-16,3.87E-18
1.787008188,4.21E-16,4.17E-18
1.787168245,4.22E-16,4.48E-18
1.787328301,4.23E-16,4.75E-18
1.787488358,4.25E-16,4.93E-18
1.787648414,4.27E-16,5.01E-18
1.787808471,4.29E-16,4.99E-18
1.787968527,4.32E-16,4.90E-18
1.788128583,4.34E-16,4.79E-18
1.78828864,4.37E-16,4.66E-18
1.788448696,4.38E-16,4.51E-18
1.788608753,4.40E-16,4.34E-18
1.788768809,4.41E-16,4.13E-18
1.788928866,4.43E-16,3.91E-18
1.789088922,4.44E-16,3.68E-18
1.789248978,4.46E-16,3.47E-18
1.789409035,4.48E-16,3.29E-18
1.789569091,4.50E-16,3.14E-18
1.789729148,4.51E-16,3.03E-18
1.789889204,4.53E-16,2.96E-18
1.790049261,4.53E-16,2.91E-18
1.790209317,4.54E-16,2.90E-18
1.790369374,4.53E-16,2.91E-18
1.79052943,4.53E-16,2.95E-18
1.790689486,4.52E-16,2.99E-18
1.790849543,4.50E-16,3.04E-18
1.791009599,4.49E-16,3.08E-18
1.791169656,4.47E-16,3.09E-18
1.791329712,4.46E-16,3.09E-18
1.791489769,4.44E-16,3.07E-18
1.791649825,4.42E-16,3.05E-18
1.791809881,4.40E-16,3.03E-18
1.791969938,4.38E-16,3.04E-18
1.792129994,4.37E-16,3.07E-18
1.792290051,4.36E-16,3.15E-18
1.792450107,4.36E-16,3.25E-18
1.792610164,4.35E-16,3.38E-18
1.79277022,4.35E-16,3.51E-18
1.792930277,4.35E-16,3.63E-18
1.793090333,4.34E-16,3.74E-18
1.793250389,4.32E-16,3.84E-18
1.793410446,4.30E-16,3.93E-18
1.793570502,4.28E-16,4.01E-18
1.793730559,4.26E-16,4.07E-18
1.793890615,4.23E-16,4.10E-18
1.794050672,4.21E-16,4.09E-18
1.794210728,4.20E-16,4.03E-18
1.794370784,4.20E-16,3.94E-18
1.794530841,4.20E-16,3.89E-18
1.794690897,4.21E-16,3.97E-18
1.794850954,4.23E-16,4.30E-18
1.79501101,4.25E-16,4.98E-18
1.795171067,4.29E-16,6.03E-18
1.795331123,4.33E-16,7.40E-18
1.795491179,4.37E-16,9.02E-18
1.795651236,4.43E-16,1.08E-17
1.795811292,4.48E-16,1.26E-17
1.98025,3.74E-16,3.03E-17
1.9805,3.75E-16,3.18E-17
1.98075,3.75E-16,3.27E-17
1.981,3.75E-16,3.28E-17
1.98125,3.74E-16,3.20E-17
1.9815,3.73E-16,3.05E-17
1.98175,3.73E-16,2.86E-17
1.982,3.73E-16,2.66E-17
1.98225,3.72E-16,2.50E-17
1.9825,3.72E-16,2.42E-17
1.98275,3.71E-16,2.43E-17
1.983,3.70E-16,2.50E-17
1.98325,3.68E-16,2.60E-17
1.9835,3.67E-16,2.70E-17
1.98375,3.66E-16,2.78E-17
1.984,3.66E-16,2.84E-17
1.98425,3.66E-16,2.88E-17
1.9845,3.67E-16,2.91E-17
1.98475,3.69E-16,2.91E-17
1.985,3.71E-16,2.88E-17
1.98525,3.73E-16,2.79E-17
1.9855,3.74E-16,2.65E-17
1.98575,3.76E-16,2.47E-17
1.986,3.76E-16,2.27E-17
1.98625,3.76E-16,2.09E-17
1.9865,3.75E-16,1.97E-17
1.98675,3.74E-16,1.94E-17
1.987,3.73E-16,1.98E-17
1.98725,3.72E-16,2.08E-17
1.9875,3.72E-16,2.20E-17
1.98775,3.72E-16,2.30E-17
1.988,3.73E-16,2.38E-17
1.98825,3.75E-16,2.43E-17
1.9885,3.76E-16,2.44E-17
1.98875,3.78E-16,2.42E-17
1.989,3.79E-16,2.37E-17
1.98925,3.80E-16,2.32E-17
1.9895,3.80E-16,2.27E-17
1.98975,3.79E-16,2.26E-17
1.99,3.76E-16,2.29E-17
1.99025,3.72E-16,2.34E-17
1.9905,3.68E-16,2.40E-17
1.99075,3.64E-16,2.44E-17
1.991,3.61E-16,2.44E-17
1.99125,3.58E-16,2.40E-17
1.9915,3.57E-16,2.36E-17
1.99175,3.57E-16,2.32E-17
1.992,3.58E-16,2.29E-17
1.99225,3.59E-16,2.27E-17
1.9925,3.61E-16,2.25E-17
1.99275,3.63E-16,2.22E-17
1.993,3.65E-16,2.19E-17
1.99325,3.67E-16,2.16E-17
1.9935,3.68E-16,2.16E-17
1.99375,3.68E-16,2.17E-17
1.994,3.68E-16,2.19E-17
1.99425,3.67E-16,2.21E-17
1.9945,3.67E-16,2.22E-17
1.99475,3.67E-16,2.23E-17
1.995,3.67E-16,2.25E-17
1.99525,3.67E-16,2.28E-17
1.9955,3.67E-16,2.31E-17
1.99575,3.68E-16,2.36E-17
1.996,3.69E-16,2.40E-17
1.99625,3.70E-16,2.42E-17
1.9965,3.72E-16,2.43E-17
1.99675,3.73E-16,2.42E-17
1.997,3.74E-16,2.39E-17
1.99725,3.74E-16,2.38E-17
1.9975,3.74E-16,2.41E-17
1.99775,3.72E-16,2.51E-17
1.998,3.70E-16,2.65E-17
1.99825,3.68E-16,2.81E-17
1.9985,3.67E-16,2.96E-17
1.99875,3.67E-16,3.10E-17
1.999,3.69E-16,3.22E-17
1.99925,3.71E-16,3.31E-17
1.9995,3.73E-16,3.39E-17
1.99975,3.75E-16,3.46E-17
2,3.74E-16,3.58E-17
2.00025,3.72E-16,3.76E-17
2.0005,3.67E-16,4.04E-17
2.00075,3.61E-16,4.37E-17
2.001,3.55E-16,4.69E-17
2.00125,3.49E-16,4.93E-17
2.0015,3.46E-16,5.07E-17
2.00175,3.47E-16,5.11E-17
2.002,3.50E-16,5.11E-17
2.00225,3.57E-16,5.12E-17
2.0025,3.66E-16,5.21E-17
2.00275,3.76E-16,5.37E-17
2.003,3.85E-16,5.55E-17
2.00325,3.94E-16,5.70E-17
2.0035,4.00E-16,5.76E-17
2.00375,4.03E-16,5.69E-17
2.004,4.02E-16,5.54E-17
2.00425,3.99E-16,5.35E-17
2.0045,3.92E-16,5.19E-17
2.00475,3.84E-16,5.12E-17
2.005,3.74E-16,5.13E-17
2.00525,3.64E-16,5.22E-17
2.0055,3.55E-16,5.33E-17
2.00575,3.47E-16,5.43E-17
2.006,3.42E-16,5.49E-17
2.00625,3.38E-16,5.49E-17
2.0065,3.36E-16,5.43E-17
2.00675,3.35E-16,5.30E-17
2.007,3.36E-16,5.10E-17
2.00725,3.37E-16,4.84E-17
2.0075,3.39E-16,4.54E-17
2.00775,3.43E-16,4.22E-17
2.008,3.47E-16,3.93E-17
2.00825,3.53E-16,3.69E-17
2.0085,3.59E-16,3.52E-17
2.00875,3.64E-16,3.41E-17
2.009,3.70E-16,3.33E-17
2.00925,3.75E-16,3.28E-17
2.0095,3.79E-16,3.24E-17
2.00975,3.82E-16,3.21E-17
2.01,3.84E-16,3.20E-17
2.01025,3.86E-16,3.22E-17
2.0105,3.87E-16,3.29E-17
2.01075,3.87E-16,3.39E-17
2.011,3.86E-16,3.51E-17
2.01125,3.85E-16,3.60E-17
2.0115,3.83E-16,3.63E-17
2.01175,3.82E-16,3.62E-17
2.012,3.80E-16,3.56E-17
2.01225,3.79E-16,3.51E-17
2.0125,3.79E-16,3.48E-17
2.01275,3.80E-16,3.48E-17
2.013,3.82E-16,3.51E-17
2.01325,3.83E-16,3.58E-17
2.0135,3.84E-16,3.67E-17
2.01375,3.85E-16,3.78E-17
2.014,3.86E-16,3.88E-17
2.01425,3.86E-16,3.94E-17
2.0145,3.86E-16,3.95E-17
2.01475,3.87E-16,3.90E-17
2.015,3.88E-16,3.83E-17
2.01525,3.90E-16,3.75E-17
2.0155,3.91E-16,3.70E-17
2.01575,3.91E-16,3.67E-17
2.016,3.90E-16,3.67E-17
2.01625,3.88E-16,3.67E-17
2.0165,3.85E-16,3.66E-17
2.01675,3.82E-16,3.62E-17
2.017,3.80E-16,3.56E-17
2.01725,3.79E-16,3.49E-17
2.0175,3.80E-16,3.40E-17
2.01775,3.82E-16,3.32E-17
2.018,3.84E-16,3.24E-17
2.01825,3.87E-16,3.17E-17
2.0185,3.88E-16,3.10E-17
2.01875,3.87E-16,3.04E-17
2.019,3.84E-16,2.97E-17
2.01925,3.79E-16,2.90E-17
2.0195,3.72E-16,2.83E-17
2.01975,3.65E-16,2.76E-17
2.02,3.59E-16,2.69E-17
2.02025,3.54E-16,2.62E-17
2.0205,3.51E-16,2.56E-17
2.02075,3.50E-16,2.52E-17
2.021,3.50E-16,2.50E-17
2.02125,3.52E-16,2.50E-17
2.0215,3.54E-16,2.50E-17
2.02175,3.56E-16,2.52E-17
2.022,3.58E-16,2.53E-17
2.02225,3.60E-16,2.57E-17
2.0225,3.62E-16,2.62E-17
2.02275,3.63E-16,2.67E-17
2.023,3.64E-16,2.71E-17
2.02325,3.65E-16,2.72E-17
2.0235,3.66E-16,2.68E-17
2.02375,3.68E-16,2.61E-17
2.024,3.69E-16,2.51E-17
2.02425,3.70E-16,2.39E-17
2.0245,3.70E-16,2.27E-17
2.02475,3.69E-16,2.17E-17
2.025,3.67E-16,2.10E-17
2.02525,3.63E-16,2.08E-17
2.0255,3.58E-16,2.11E-17
2.02575,3.52E-16,2.16E-17
2.026,3.46E-16,2.21E-17
2.02625,3.39E-16,2.21E-17
2.0265,3.33E-16,2.17E-17
2.02675,3.29E-16,2.11E-17
2.027,3.25E-16,2.04E-17
2.02725,3.23E-16,1.99E-17
2.0275,3.23E-16,1.96E-17
2.02775,3.25E-16,1.94E-17
2.028,3.28E-16,1.91E-17
2.02825,3.32E-16,1.87E-17
2.0285,3.36E-16,1.83E-17
2.02875,3.40E-16,1.79E-17
2.029,3.43E-16,1.77E-17
2.02925,3.45E-16,1.77E-17
2.0295,3.46E-16,1.78E-17
2.02975,3.46E-16,1.80E-17
2.03,3.46E-16,1.80E-17
2.03025,3.46E-16,1.80E-17
2.0305,3.47E-16,1.78E-17
2.03075,3.48E-16,1.76E-17
2.031,3.51E-16,1.75E-17
2.03125,3.54E-16,1.76E-17
2.0315,3.59E-16,1.77E-17
2.03175,3.63E-16,1.78E-17
2.032,3.68E-16,1.77E-17
2.03225,3.72E-16,1.75E-17
2.0325,3.75E-16,1.71E-17
2.03275,3.76E-16,1.67E-17
2.033,3.76E-16,1.62E-17
2.03325,3.73E-16,1.59E-17
2.0335,3.69E-16,1.57E-17
2.03375,3.64E-16,1.59E-17
2.034,3.59E-16,1.62E-17
2.03425,3.55E-16,1.67E-17
2.0345,3.52E-16,1.73E-17
2.03475,3.50E-16,1.79E-17
2.035,3.50E-16,1.84E-17
2.03525,3.51E-16,1.88E-17
2.0355,3.53E-16,1.91E-17
2.03575,3.55E-16,1.92E-17
2.036,3.58E-16,1.93E-17
2.03625,3.61E-16,1.95E-17
2.0365,3.65E-16,1.95E-17
2.03675,3.69E-16,1.94E-17
2.037,3.72E-16,1.90E-17
2.03725,3.76E-16,1.84E-17
2.0375,3.79E-16,1.78E-17
2.03775,3.81E-16,1.71E-17
2.038,3.82E-16,1.66E-17
2.03825,3.82E-16,1.62E-17
2.0385,3.81E-16,1.58E-17
2.03875,3.78E-16,1.56E-17
2.039,3.75E-16,1.54E-17
2.03925,3.71E-16,1.53E-17
2.0395,3.67E-16,1.54E-17
2.03975,3.62E-16,1.56E-17
2.04,3.58E-16,1.61E-17
2.04025,3.54E-16,1.68E-17
2.0405,3.49E-16,1.79E-17
2.04075,3.45E-16,1.93E-17
2.041,3.41E-16,2.10E-17
2.04125,3.37E-16,2.25E-17
2.0415,3.35E-16,2.36E-17
2.04175,3.35E-16,2.37E-17
2.042,3.38E-16,2.30E-17
2.04225,3.43E-16,2.14E-17
2.0425,3.49E-16,1.96E-17
2.04275,3.57E-16,1.79E-17
2.043,3.64E-16,1.68E-17
2.04325,3.70E-16,1.61E-17
2.0435,3.75E-16,1.58E-17
2.04375,3.77E-16,1.56E-17
2.044,3.77E-16,1.56E-17
2.04425,3.75E-16,1.56E-17
2.0445,3.72E-16,1.58E-17
2.04475,3.69E-16,1.61E-17
2.045,3.66E-16,1.63E-17
2.04525,3.64E-16,1.63E-17
2.0455,3.63E-16,1.61E-17
2.04575,3.63E-16,1.57E-17
2.046,3.65E-16,1.50E-17
2.04625,3.68E-16,1.43E-17
2.0465,3.73E-16,1.36E-17
2.04675,3.78E-16,1.31E-17
2.047,3.84E-16,1.29E-17
2.04725,3.90E-16,1.28E-17
2.0475,3.95E-16,1.28E-17
2.04775,3.98E-16,1.28E-17
2.048,4.00E-16,1.29E-17
2.04825,3.99E-16,1.31E-17
2.0485,3.95E-16,1.37E-17
2.04875,3.90E-16,1.46E-17
2.049,3.83E-16,1.59E-17
2.04925,3.76E-16,1.73E-17
2.0495,3.68E-16,1.88E-17
2.04975,3.61E-16,2.01E-17
2.05,3.55E-16,2.09E-17
2.05025,3.52E-16,2.11E-17
2.0505,3.52E-16,2.08E-17
2.05075,3.54E-16,2.01E-17
2.051,3.58E-16,1.92E-17
2.05125,3.64E-16,1.84E-17
2.0515,3.70E-16,1.78E-17
2.05175,3.77E-16,1.75E-17
2.052,3.82E-16,1.74E-17
2.05225,3.86E-16,1.75E-17
2.0525,3.90E-16,1.76E-17
2.05275,3.92E-16,1.75E-17
2.053,3.93E-16,1.73E-17
2.05325,3.93E-16,1.69E-17
2.0535,3.91E-16,1.64E-17
2.05375,3.88E-16,1.61E-17
2.054,3.83E-16,1.61E-17
2.05425,3.77E-16,1.64E-17
2.0545,3.71E-16,1.69E-17
2.05475,3.65E-16,1.72E-17
2.055,3.60E-16,1.73E-17
2.05525,3.56E-16,1.74E-17
2.0555,3.54E-16,1.77E-17
2.05575,3.53E-16,1.84E-17
2.056,3.53E-16,1.96E-17
2.05625,3.53E-16,2.12E-17
2.0565,3.55E-16,2.29E-17
2.05675,3.57E-16,2.41E-17
2.057,3.60E-16,2.45E-17
2.05725,3.65E-16,2.41E-17
2.0575,3.70E-16,2.29E-17
2.05775,3.76E-16,2.14E-17
2.058,3.81E-16,1.99E-17
2.05825,3.87E-16,1.87E-17
2.0585,3.92E-16,1.79E-17
2.05875,3.96E-16,1.73E-17
2.059,4.00E-16,1.69E-17
2.05925,4.02E-16,1.65E-17
2.0595,4.04E-16,1.61E-17
2.05975,4.04E-16,1.58E-17
2.06,4.04E-16,1.54E-17
2.06025,4.02E-16,1.50E-17
2.0605,3.98E-16,1.47E-17
2.06075,3.94E-16,1.46E-17
2.061,3.89E-16,1.48E-17
2.06125,3.84E-16,1.55E-17
2.0615,3.80E-16,1.64E-17
2.06175,3.77E-16,1.72E-17
2.062,3.76E-16,1.79E-17
2.06225,3.76E-16,1.83E-17
2.0625,3.78E-16,1.83E-17
2.06275,3.80E-16,1.82E-17
2.063,3.82E-16,1.81E-17
2.06325,3.84E-16,1.81E-17
2.0635,3.84E-16,1.85E-17
2.06375,3.83E-16,1.92E-17
2.064,3.82E-16,2.00E-17
2.06425,3.80E-16,2.08E-17
2.0645,3.78E-16,2.14E-17
2.06475,3.76E-16,2.15E-17
2.065,3.74E-16,2.11E-17
2.06525,3.73E-16,2.04E-17
2.0655,3.72E-16,1.95E-17
2.06575,3.73E-16,1.88E-17
2.066,3.74E-16,1.83E-17
2.06625,3.76E-16,1.83E-17
2.0665,3.79E-16,1.87E-17
2.06675,3.82E-16,1.92E-17
2.067,3.86E-16,1.97E-17
2.06725,3.90E-16,2.01E-17
2.0675,3.94E-16,2.04E-17
2.06775,3.97E-16,2.05E-17
2.068,3.98E-16,2.07E-17
2.06825,3.99E-16,2.08E-17
2.0685,3.99E-16,2.08E-17
2.06875,3.98E-16,2.06E-17
2.069,3.98E-16,2.04E-17
2.06925,3.97E-16,2.01E-17
2.0695,3.96E-16,1.98E-17
2.06975,3.96E-16,1.94E-17
2.07,3.96E-16,1.90E-17
2.07025,3.97E-16,1.83E-17
2.0705,4.00E-16,1.75E-17
2.07075,4.02E-16,1.66E-17
2.071,4.03E-16,1.58E-17
2.07125,4.04E-16,1.54E-17
2.0715,4.03E-16,1.53E-17
2.07175,4.00E-16,1.58E-17
2.072,3.96E-16,1.65E-17
2.07225,3.90E-16,1.74E-17
2.0725,3.84E-16,1.83E-17
2.07275,3.79E-16,1.91E-17
2.073,3.75E-16,1.97E-17
2.07325,3.73E-16,2.01E-17
2.0735,3.73E-16,2.01E-17
2.07375,3.74E-16,1.98E-17
2.074,3.77E-16,1.92E-17
2.07425,3.79E-16,1.83E-17
2.0745,3.82E-16,1.74E-17
2.07475,3.84E-16,1.66E-17
2.075,3.85E-16,1.61E-17
2.07525,3.85E-16,1.60E-17
2.0755,3.85E-16,1.61E-17
2.07575,3.85E-16,1.66E-17
2.076,3.85E-16,1.72E-17
2.07625,3.86E-16,1.79E-17
2.0765,3.87E-16,1.85E-17
2.07675,3.89E-16,1.89E-17
2.077,3.90E-16,1.91E-17
2.07725,3.92E-16,1.89E-17
2.0775,3.94E-16,1.85E-17
2.07775,3.95E-16,1.78E-17
2.078,3.95E-16,1.69E-17
2.07825,3.96E-16,1.60E-17
2.0785,3.96E-16,1.52E-17
2.07875,3.96E-16,1.47E-17
2.079,3.96E-16,1.47E-17
2.07925,3.96E-16,1.52E-17
2.0795,3.96E-16,1.62E-17
2.07975,3.97E-16,1.72E-17
2.08,3.98E-16,1.80E-17
2.08025,3.98E-16,1.84E-17
2.0805,3.99E-16,1.84E-17
2.08075,3.99E-16,1.80E-17
2.081,3.98E-16,1.75E-17
2.08125,3.97E-16,1.70E-17
2.0815,3.96E-16,1.67E-17
2.08175,3.95E-16,1.67E-17
2.082,3.94E-16,1.69E-17
2.08225,3.94E-16,1.74E-17
2.0825,3.95E-16,1.79E-17
2.08275,3.96E-16,1.84E-17
2.083,3.98E-16,1.88E-17
2.08325,4.00E-16,1.92E-17
2.0835,4.01E-16,1.94E-17
2.08375,4.02E-16,1.96E-17
2.084,4.01E-16,1.95E-17
2.08425,4.00E-16,1.93E-17
2.0845,3.98E-16,1.87E-17
2.08475,3.97E-16,1.80E-17
2.085,3.95E-16,1.72E-17
2.08525,3.94E-16,1.64E-17
2.0855,3.94E-16,1.59E-17
2.08575,3.94E-16,1.57E-17
2.086,3.95E-16,1.58E-17
2.08625,3.96E-16,1.61E-17
2.0865,3.97E-16,1.65E-17
2.08675,3.98E-16,1.70E-17
2.087,3.99E-16,1.74E-17
2.08725,4.00E-16,1.79E-17
2.0875,4.00E-16,1.81E-17
2.08775,4.01E-16,1.82E-17
2.088,4.01E-16,1.81E-17
2.08825,4.01E-16,1.79E-17
2.0885,4.01E-16,1.75E-17
2.08875,4.00E-16,1.73E-17
2.089,3.99E-16,1.71E-17
2.08925,3.97E-16,1.71E-17
2.0895,3.95E-16,1.72E-17
2.08975,3.94E-16,1.73E-17
2.09,3.92E-16,1.73E-17
2.09025,3.92E-16,1.73E-17
2.0905,3.92E-16,1.73E-17
2.09075,3.94E-16,1.74E-17
2.091,3.96E-16,1.75E-17
2.09125,3.99E-16,1.74E-17
2.0915,4.02E-16,1.72E-17
2.09175,4.05E-16,1.66E-17
2.092,4.08E-16,1.60E-17
2.09225,4.10E-16,1.54E-17
2.0925,4.12E-16,1.50E-17
2.09275,4.14E-16,1.48E-17
2.093,4.15E-16,1.48E-17
2.09325,4.15E-16,1.50E-17
2.0935,4.15E-16,1.51E-17
2.09375,4.13E-16,1.53E-17
2.094,4.11E-16,1.54E-17
2.09425,4.09E-16,1.54E-17
2.0945,4.06E-16,1.54E-17
2.09475,4.04E-16,1.54E-17
2.095,4.02E-16,1.56E-17
2.09525,4.01E-16,1.60E-17
2.0955,4.01E-16,1.65E-17
2.09575,4.01E-16,1.71E-17
2.096,4.01E-16,1.75E-17
2.09625,4.01E-16,1.77E-17
2.0965,4.01E-16,1.75E-17
2.09675,4.02E-16,1.71E-17
2.097,4.02E-16,1.66E-17
2.09725,4.03E-16,1.59E-17
2.0975,4.03E-16,1.54E-17
2.09775,4.04E-16,1.49E-17
2.098,4.05E-16,1.47E-17
2.09825,4.06E-16,1.46E-17
2.0985,4.06E-16,1.47E-17
2.09875,4.06E-16,1.48E-17
2.099,4.05E-16,1.48E-17
2.09925,4.04E-16,1.48E-17
2.0995,4.02E-16,1.48E-17
2.09975,4.01E-16,1.48E-17
2.1,4.00E-16,1.47E-17
2.10025,4.00E-16,1.46E-17
2.1005,4.02E-16,1.43E-17
2.10075,4.04E-16,1.40E-17
2.101,4.07E-16,1.37E-17
2.10125,4.09E-16,1.35E-17
2.1015,4.11E-16,1.36E-17
2.10175,4.12E-16,1.39E-17
2.102,4.12E-16,1.44E-17
2.10225,4.11E-16,1.48E-17
2.1025,4.10E-16,1.52E-17
2.10275,4.08E-16,1.54E-17
2.103,4.08E-16,1.55E-17
2.10325,4.08E-16,1.56E-17
2.1035,4.08E-16,1.57E-17
2.10375,4.09E-16,1.58E-17
2.104,4.10E-16,1.58E-17
2.10425,4.10E-16,1.58E-17
2.1045,4.11E-16,1.57E-17
2.10475,4.11E-16,1.55E-17
2.105,4.10E-16,1.53E-17
2.10525,4.10E-16,1.51E-17
2.1055,4.11E-16,1.48E-17
2.10575,4.12E-16,1.43E-17
2.106,4.15E-16,1.38E-17
2.10625,4.18E-16,1.33E-17
2.1065,4.21E-16,1.31E-17
2.10675,4.24E-16,1.31E-17
2.107,4.27E-16,1.34E-17
2.10725,4.28E-16,1.38E-17
2.1075,4.28E-16,1.41E-17
2.10775,4.27E-16,1.44E-17
2.108,4.24E-16,1.46E-17
2.10825,4.20E-16,1.48E-17
2.1085,4.17E-16,1.51E-17
2.10875,4.13E-16,1.54E-17
2.109,4.10E-16,1.56E-17
2.10925,4.08E-16,1.55E-17
2.1095,4.07E-16,1.51E-17
2.10975,4.07E-16,1.46E-17
2.11,4.09E-16,1.40E-17
2.11025,4.12E-16,1.37E-17
2.1105,4.16E-16,1.38E-17
2.11075,4.19E-16,1.41E-17
