Temperature [K]	Metal-rich	Ultramafic	Feldspathic	Basaltic	Granitoid	Clay	Ice-rich silicate	Fe-oxidized	
586.645946	5.800843e+03	4.674858e+03	4.898187e+03	5.853715e+03	4.587758e+03	5.637547e+03	6.152580e+03	5.696865e+03	
588.407779	5.872301e+03	4.726534e+03	4.951592e+03	5.923850e+03	4.638732e+03	5.703554e+03	6.227247e+03	5.765604e+03	
590.174904	5.944625e+03	4.778747e+03	5.005533e+03	5.994809e+03	4.690230e+03	5.770308e+03	6.302804e+03	5.835158e+03	
591.947336	6.017828e+03	4.831504e+03	5.060014e+03	6.066601e+03	4.742259e+03	5.837816e+03	6.379260e+03	5.905536e+03	
593.725091	6.091918e+03	4.884810e+03	5.115042e+03	6.139235e+03	4.794822e+03	5.906087e+03	6.456625e+03	5.976749e+03	
595.508185	6.166906e+03	4.938671e+03	5.170620e+03	6.212721e+03	4.847925e+03	5.975130e+03	6.534911e+03	6.048807e+03	
597.296634	6.242804e+03	4.993091e+03	5.226755e+03	6.287070e+03	4.901574e+03	6.044953e+03	6.614129e+03	6.121719e+03	
599.090454	6.319621e+03	5.048076e+03	5.283450e+03	6.362291e+03	4.955773e+03	6.115564e+03	6.694288e+03	6.195495e+03	
600.889662	6.397371e+03	5.103633e+03	5.340712e+03	6.438394e+03	5.010527e+03	6.186972e+03	6.775401e+03	6.270146e+03	
602.694273	6.476062e+03	5.159766e+03	5.398545e+03	6.515390e+03	5.065842e+03	6.259186e+03	6.857478e+03	6.345683e+03	
604.504303	6.555707e+03	5.216482e+03	5.456955e+03	6.593289e+03	5.121723e+03	6.332214e+03	6.940530e+03	6.422114e+03	
606.319770	6.636317e+03	5.273786e+03	5.515948e+03	6.672101e+03	5.178176e+03	6.406065e+03	7.024570e+03	6.499452e+03	
608.140688	6.717903e+03	5.331685e+03	5.575528e+03	6.751837e+03	5.235206e+03	6.480749e+03	7.109609e+03	6.577706e+03	
609.967076	6.800478e+03	5.390183e+03	5.635701e+03	6.832509e+03	5.292818e+03	6.556274e+03	7.195657e+03	6.656888e+03	
611.798948	6.884053e+03	5.449287e+03	5.696473e+03	6.914126e+03	5.351018e+03	6.632650e+03	7.282729e+03	6.737008e+03	
613.636322	6.968640e+03	5.509003e+03	5.757849e+03	6.996699e+03	5.409812e+03	6.709886e+03	7.370834e+03	6.818078e+03	
615.479214	7.054251e+03	5.569338e+03	5.819834e+03	7.080241e+03	5.469205e+03	6.787991e+03	7.459986e+03	6.900109e+03	
617.327641	7.140899e+03	5.630296e+03	5.882435e+03	7.164762e+03	5.529202e+03	6.866974e+03	7.550196e+03	6.983111e+03	
619.181619	7.228595e+03	5.691885e+03	5.945657e+03	7.250273e+03	5.589810e+03	6.946845e+03	7.641477e+03	7.067098e+03	
621.041165	7.317353e+03	5.754111e+03	6.009506e+03	7.336786e+03	5.651035e+03	7.027615e+03	7.733842e+03	7.152080e+03	
622.906295	7.407185e+03	5.816980e+03	6.073988e+03	7.424313e+03	5.712881e+03	7.109291e+03	7.827303e+03	7.238069e+03	
624.777027	7.498104e+03	5.880498e+03	6.139108e+03	7.512866e+03	5.775355e+03	7.191885e+03	7.921872e+03	7.325076e+03	
626.653377	7.590122e+03	5.944672e+03	6.204873e+03	7.602456e+03	5.838464e+03	7.275407e+03	8.017564e+03	7.413115e+03	
628.535363	7.683254e+03	6.009509e+03	6.271287e+03	7.693095e+03	5.902212e+03	7.359865e+03	8.114391e+03	7.502197e+03	
630.423000	7.777512e+03	6.075015e+03	6.338359e+03	7.784796e+03	5.966606e+03	7.445271e+03	8.212367e+03	7.592335e+03	
632.316306	7.872909e+03	6.141197e+03	6.406093e+03	7.877570e+03	6.031652e+03	7.531635e+03	8.311504e+03	7.683540e+03	
634.215299	7.969460e+03	6.208061e+03	6.474495e+03	7.971432e+03	6.097356e+03	7.618967e+03	8.411816e+03	7.775826e+03	
636.119994	8.067179e+03	6.275614e+03	6.543573e+03	8.066392e+03	6.163725e+03	7.707277e+03	8.513318e+03	7.869205e+03	
638.030410	8.166078e+03	6.343864e+03	6.613331e+03	8.162464e+03	6.230764e+03	7.796576e+03	8.616023e+03	7.963691e+03	
639.946563	8.266172e+03	6.412816e+03	6.683777e+03	8.259662e+03	6.298480e+03	7.886875e+03	8.719945e+03	8.059296e+03	
641.868471	8.367476e+03	6.482479e+03	6.754917e+03	8.357997e+03	6.366880e+03	7.978184e+03	8.825098e+03	8.156033e+03	
643.796151	8.470004e+03	6.552859e+03	6.826757e+03	8.457483e+03	6.435969e+03	8.070514e+03	8.931496e+03	8.253917e+03	
645.729620	8.573770e+03	6.623963e+03	6.899304e+03	8.558133e+03	6.505754e+03	8.163877e+03	9.039156e+03	8.352960e+03	
647.668895	8.678790e+03	6.695799e+03	6.972565e+03	8.659962e+03	6.576242e+03	8.258283e+03	9.148090e+03	8.453176e+03	
649.613995	8.785078e+03	6.768374e+03	7.046545e+03	8.762982e+03	6.647440e+03	8.353744e+03	9.258314e+03	8.554580e+03	
651.564936	8.892649e+03	6.841695e+03	7.121252e+03	8.867208e+03	6.719354e+03	8.450271e+03	9.369842e+03	8.657184e+03	
653.521737	9.001519e+03	6.915770e+03	7.196692e+03	8.972654e+03	6.791990e+03	8.547874e+03	9.482691e+03	8.761004e+03	
655.484414	9.111703e+03	6.990606e+03	7.272872e+03	9.079334e+03	6.865356e+03	8.646567e+03	9.596876e+03	8.866054e+03	
657.452986	9.223216e+03	7.066211e+03	7.349800e+03	9.187261e+03	6.939459e+03	8.746360e+03	9.712411e+03	8.972348e+03	
659.427469	9.336076e+03	7.142592e+03	7.427482e+03	9.296452e+03	7.014305e+03	8.847266e+03	9.829314e+03	9.079901e+03	
661.407883	9.450297e+03	7.219758e+03	7.505924e+03	9.406919e+03	7.089901e+03	8.949295e+03	9.947599e+03	9.188727e+03	
663.394244	9.565896e+03	7.297717e+03	7.585135e+03	9.518679e+03	7.166254e+03	9.052461e+03	1.006728e+04	9.298843e+03	
665.386571	9.682889e+03	7.376475e+03	7.665122e+03	9.631746e+03	7.243372e+03	9.156775e+03	1.018838e+04	9.410263e+03	
667.384881	9.801293e+03	7.456042e+03	7.745890e+03	9.746136e+03	7.321262e+03	9.262249e+03	1.031091e+04	9.523003e+03	
669.389192	9.921125e+03	7.536424e+03	7.827449e+03	9.861863e+03	7.399931e+03	9.368896e+03	1.043489e+04	9.637077e+03	
671.399523	1.004240e+04	7.617632e+03	7.909804e+03	9.978944e+03	7.479386e+03	9.476729e+03	1.056034e+04	9.752503e+03	
673.415891	1.016514e+04	7.699672e+03	7.992965e+03	1.009739e+04	7.559634e+03	9.585759e+03	1.068727e+04	9.869296e+03	
675.438315	1.028936e+04	7.782553e+03	8.076937e+03	1.021723e+04	7.640683e+03	9.696000e+03	1.081569e+04	9.987472e+03	
677.466813	1.041507e+04	7.866284e+03	8.161729e+03	1.033847e+04	7.722541e+03	9.807465e+03	1.094564e+04	1.010705e+04	
679.501403	1.054230e+04	7.950872e+03	8.247348e+03	1.046112e+04	7.805215e+03	9.920166e+03	1.107712e+04	1.022804e+04	
681.542103	1.067107e+04	8.036328e+03	8.333802e+03	1.058521e+04	7.888713e+03	1.003412e+04	1.121015e+04	1.035046e+04	
683.588932	1.080138e+04	8.122659e+03	8.421100e+03	1.071074e+04	7.973042e+03	1.014933e+04	1.134475e+04	1.047434e+04	
685.641908	1.093326e+04	8.209874e+03	8.509247e+03	1.083775e+04	8.058211e+03	1.026582e+04	1.148094e+04	1.059968e+04	
687.701049	1.106673e+04	8.297983e+03	8.598254e+03	1.096624e+04	8.144226e+03	1.038360e+04	1.161874e+04	1.072651e+04	
689.766375	1.120181e+04	8.386993e+03	8.688127e+03	1.109623e+04	8.231097e+03	1.050268e+04	1.175817e+04	1.085483e+04	
691.837903	1.133852e+04	8.476915e+03	8.778875e+03	1.122774e+04	8.318831e+03	1.062308e+04	1.189924e+04	1.098468e+04	
693.915652	1.147687e+04	8.567758e+03	8.870506e+03	1.136079e+04	8.407436e+03	1.074481e+04	1.204197e+04	1.111607e+04	
695.999642	1.161688e+04	8.659530e+03	8.963028e+03	1.149540e+04	8.496920e+03	1.086789e+04	1.218639e+04	1.124901e+04	
698.089890	1.175858e+04	8.752241e+03	9.056450e+03	1.163157e+04	8.587292e+03	1.099232e+04	1.233251e+04	1.138352e+04	
700.186416	1.190199e+04	8.845901e+03	9.150780e+03	1.176934e+04	8.678559e+03	1.111813e+04	1.248036e+04	1.151963e+04	
702.289238	1.204712e+04	8.940519e+03	9.246026e+03	1.190872e+04	8.770731e+03	1.124533e+04	1.262994e+04	1.165735e+04	
704.398375	1.219399e+04	9.036105e+03	9.342198e+03	1.204972e+04	8.863816e+03	1.137392e+04	1.278129e+04	1.179670e+04	
706.513847	1.234263e+04	9.132669e+03	9.439303e+03	1.219238e+04	8.957822e+03	1.150394e+04	1.293443e+04	1.193770e+04	
708.635671	1.249306e+04	9.230221e+03	9.537351e+03	1.233670e+04	9.052757e+03	1.163538e+04	1.308937e+04	1.208037e+04	
710.763869	1.264530e+04	9.328770e+03	9.636350e+03	1.248270e+04	9.148631e+03	1.176828e+04	1.324613e+04	1.222473e+04	
712.898457	1.279937e+04	9.428327e+03	9.736310e+03	1.263041e+04	9.245453e+03	1.190263e+04	1.340474e+04	1.237080e+04	
715.039456	1.295529e+04	9.528903e+03	9.837239e+03	1.277985e+04	9.343231e+03	1.203847e+04	1.356522e+04	1.251860e+04	
717.186886	1.311308e+04	9.630506e+03	9.939147e+03	1.293103e+04	9.441974e+03	1.217579e+04	1.372759e+04	1.266815e+04	
719.340764	1.327277e+04	9.733149e+03	1.004204e+04	1.308398e+04	9.541691e+03	1.231463e+04	1.389187e+04	1.281947e+04	
721.501111	1.343438e+04	9.836841e+03	1.014594e+04	1.323872e+04	9.642392e+03	1.245498e+04	1.405808e+04	1.297259e+04	
723.667946	1.359793e+04	9.941593e+03	1.025083e+04	1.339526e+04	9.744085e+03	1.259688e+04	1.422625e+04	1.312751e+04	
725.841288	1.376345e+04	1.004742e+04	1.035675e+04	1.355363e+04	9.846780e+03	1.274033e+04	1.439640e+04	1.328427e+04	
728.021158	1.393095e+04	1.015432e+04	1.046369e+04	1.371385e+04	9.950486e+03	1.288536e+04	1.456855e+04	1.344289e+04	
730.207574	1.410046e+04	1.026232e+04	1.057167e+04	1.387594e+04	1.005521e+04	1.303197e+04	1.474273e+04	1.360339e+04	
732.400557	1.427201e+04	1.037142e+04	1.068069e+04	1.403992e+04	1.016097e+04	1.318019e+04	1.491896e+04	1.376578e+04	
734.600125	1.444562e+04	1.048164e+04	1.079076e+04	1.420582e+04	1.026777e+04	1.333003e+04	1.509725e+04	1.393010e+04	
736.806300	1.462131e+04	1.059298e+04	1.090191e+04	1.437366e+04	1.037561e+04	1.348150e+04	1.527765e+04	1.409637e+04	
739.019100	1.479911e+04	1.070546e+04	1.101412e+04	1.454345e+04	1.048452e+04	1.363464e+04	1.546016e+04	1.426460e+04	
741.238545	1.497904e+04	1.081910e+04	1.112742e+04	1.471523e+04	1.059450e+04	1.378944e+04	1.564482e+04	1.443483e+04	
743.464656	1.516114e+04	1.093389e+04	1.124182e+04	1.488901e+04	1.070555e+04	1.394593e+04	1.583165e+04	1.460707e+04	
745.697453	1.534541e+04	1.104986e+04	1.135732e+04	1.506483e+04	1.081770e+04	1.410413e+04	1.602067e+04	1.478136e+04	
747.936955	1.553190e+04	1.116701e+04	1.147394e+04	1.524269e+04	1.093094e+04	1.426406e+04	1.621192e+04	1.495770e+04	
750.183183	1.572062e+04	1.128537e+04	1.159169e+04	1.542263e+04	1.104529e+04	1.442572e+04	1.640541e+04	1.513614e+04	
752.436157	1.591161e+04	1.140493e+04	1.171058e+04	1.560467e+04	1.116077e+04	1.458915e+04	1.660117e+04	1.531669e+04	
754.695897	1.610488e+04	1.152571e+04	1.183061e+04	1.578884e+04	1.127738e+04	1.475435e+04	1.679924e+04	1.549938e+04	
756.962424	1.630048e+04	1.164773e+04	1.195180e+04	1.597516e+04	1.139512e+04	1.492135e+04	1.699962e+04	1.568423e+04	
759.235757	1.649842e+04	1.177100e+04	1.207417e+04	1.616365e+04	1.151402e+04	1.509016e+04	1.720236e+04	1.587127e+04	
761.515918	1.669873e+04	1.189553e+04	1.219771e+04	1.635434e+04	1.163409e+04	1.526081e+04	1.740748e+04	1.606052e+04	
763.802927	1.690144e+04	1.202134e+04	1.232245e+04	1.654726e+04	1.175532e+04	1.543331e+04	1.761500e+04	1.625202e+04	
766.096804	1.710657e+04	1.214843e+04	1.244839e+04	1.674243e+04	1.187774e+04	1.560768e+04	1.782496e+04	1.644578e+04	
768.397570	1.731417e+04	1.227683e+04	1.257555e+04	1.693988e+04	1.200136e+04	1.578393e+04	1.803739e+04	1.664185e+04	
770.705246	1.752425e+04	1.240653e+04	1.270394e+04	1.713963e+04	1.212619e+04	1.596210e+04	1.825230e+04	1.684023e+04	
773.019853	1.773685e+04	1.253757e+04	1.283357e+04	1.734171e+04	1.225223e+04	1.614220e+04	1.846973e+04	1.704096e+04	
775.341411	1.795200e+04	1.266995e+04	1.296445e+04	1.754615e+04	1.237951e+04	1.632424e+04	1.868972e+04	1.724407e+04	
777.669940	1.816972e+04	1.280368e+04	1.309659e+04	1.775298e+04	1.250803e+04	1.650825e+04	1.891228e+04	1.744959e+04	
780.005463	1.839005e+04	1.293878e+04	1.323001e+04	1.796222e+04	1.263780e+04	1.669425e+04	1.913744e+04	1.765754e+04	
782.348001	1.861301e+04	1.307527e+04	1.336471e+04	1.817391e+04	1.276883e+04	1.688225e+04	1.936525e+04	1.786795e+04	
784.697573	1.883865e+04	1.321316e+04	1.350072e+04	1.838806e+04	1.290114e+04	1.707229e+04	1.959573e+04	1.808086e+04	
787.054202	1.906698e+04	1.335246e+04	1.363804e+04	1.860471e+04	1.303475e+04	1.726437e+04	1.982890e+04	1.829629e+04	
789.417908	1.929805e+04	1.349318e+04	1.377668e+04	1.882389e+04	1.316965e+04	1.745852e+04	2.006481e+04	1.851427e+04	
791.788713	1.953188e+04	1.363536e+04	1.391667e+04	1.904563e+04	1.330587e+04	1.765476e+04	2.030348e+04	1.873483e+04	
794.166638	1.976851e+04	1.377898e+04	1.405800e+04	1.926996e+04	1.344341e+04	1.785311e+04	2.054494e+04	1.895800e+04	
796.551704	2.000797e+04	1.392409e+04	1.420070e+04	1.949690e+04	1.358229e+04	1.805360e+04	2.078923e+04	1.918382e+04	
798.943933	2.025029e+04	1.407068e+04	1.434477e+04	1.972649e+04	1.372253e+04	1.825624e+04	2.103638e+04	1.941232e+04	
801.343347	2.049551e+04	1.421878e+04	1.449024e+04	1.995876e+04	1.386412e+04	1.846105e+04	2.128641e+04	1.964352e+04	
803.749967	2.074367e+04	1.436840e+04	1.463711e+04	2.019374e+04	1.400710e+04	1.866806e+04	2.153938e+04	1.987746e+04	
806.163814	2.099479e+04	1.451955e+04	1.478540e+04	2.043147e+04	1.415146e+04	1.887729e+04	2.179530e+04	2.011417e+04	
808.584911	2.124891e+04	1.467226e+04	1.493513e+04	2.067196e+04	1.429723e+04	1.908876e+04	2.205422e+04	2.035369e+04	
811.013279	2.150607e+04	1.482654e+04	1.508629e+04	2.091526e+04	1.444441e+04	1.930249e+04	2.231616e+04	2.059605e+04	
813.448939	2.176631e+04	1.498240e+04	1.523892e+04	2.116141e+04	1.459303e+04	1.951851e+04	2.258117e+04	2.084127e+04	
815.891915	2.202965e+04	1.513987e+04	1.539302e+04	2.141042e+04	1.474308e+04	1.973684e+04	2.284927e+04	2.108941e+04	
818.342228	2.229614e+04	1.529896e+04	1.554861e+04	2.166234e+04	1.489460e+04	1.995750e+04	2.312050e+04	2.134048e+04	
820.799899	2.256582e+04	1.545968e+04	1.570571e+04	2.191719e+04	1.504758e+04	2.018052e+04	2.339491e+04	2.159453e+04	
823.264951	2.283871e+04	1.562206e+04	1.586432e+04	2.217502e+04	1.520205e+04	2.040591e+04	2.367252e+04	2.185159e+04	
825.737407	2.311487e+04	1.578611e+04	1.602446e+04	2.243586e+04	1.535802e+04	2.063371e+04	2.395337e+04	2.211169e+04	
828.217287	2.339433e+04	1.595185e+04	1.618616e+04	2.269975e+04	1.551550e+04	2.086393e+04	2.423750e+04	2.237488e+04	
830.704616	2.367712e+04	1.611931e+04	1.634941e+04	2.296671e+04	1.567451e+04	2.109660e+04	2.452495e+04	2.264118e+04	
833.199414	2.396329e+04	1.628848e+04	1.651424e+04	2.323678e+04	1.583506e+04	2.133175e+04	2.481576e+04	2.291065e+04	
835.701705	2.425288e+04	1.645941e+04	1.668067e+04	2.351001e+04	1.599716e+04	2.156940e+04	2.510996e+04	2.318330e+04	
838.211511	2.454592e+04	1.663209e+04	1.684871e+04	2.378642e+04	1.616084e+04	2.180956e+04	2.540759e+04	2.345919e+04	
840.728854	2.484246e+04	1.680656e+04	1.701837e+04	2.406606e+04	1.632610e+04	2.205228e+04	2.570870e+04	2.373834e+04	
843.253758	2.514255e+04	1.698284e+04	1.718967e+04	2.434896e+04	1.649297e+04	2.229757e+04	2.601331e+04	2.402081e+04	
845.786244	2.544621e+04	1.716093e+04	1.736263e+04	2.463516e+04	1.666145e+04	2.254546e+04	2.632149e+04	2.430662e+04	
848.326336	2.575350e+04	1.734087e+04	1.753727e+04	2.492471e+04	1.683157e+04	2.279597e+04	2.663325e+04	2.459582e+04	
850.874057	2.606446e+04	1.752266e+04	1.771359e+04	2.521762e+04	1.700333e+04	2.304913e+04	2.694865e+04	2.488845e+04	
853.429429	2.637912e+04	1.770634e+04	1.789163e+04	2.551396e+04	1.717676e+04	2.330497e+04	2.726772e+04	2.518455e+04	
855.992475	2.669754e+04	1.789192e+04	1.807139e+04	2.581375e+04	1.735186e+04	2.356351e+04	2.759052e+04	2.548416e+04	
858.563219	2.701976e+04	1.807943e+04	1.825288e+04	2.611705e+04	1.752866e+04	2.382478e+04	2.791707e+04	2.578732e+04	
861.141683	2.734583e+04	1.826887e+04	1.843614e+04	2.642388e+04	1.770718e+04	2.408880e+04	2.824744e+04	2.609407e+04	
863.727891	2.767578e+04	1.846029e+04	1.862118e+04	2.673429e+04	1.788742e+04	2.435561e+04	2.858164e+04	2.640446e+04	
866.321866	2.800967e+04	1.865368e+04	1.880800e+04	2.704832e+04	1.806940e+04	2.462522e+04	2.891975e+04	2.671853e+04	
868.923631	2.834754e+04	1.884909e+04	1.899664e+04	2.736601e+04	1.825315e+04	2.489767e+04	2.926178e+04	2.703632e+04	
871.533210	2.868944e+04	1.904652e+04	1.918711e+04	2.768741e+04	1.843868e+04	2.517299e+04	2.960780e+04	2.735788e+04	
874.150626	2.903541e+04	1.924601e+04	1.937943e+04	2.801256e+04	1.862600e+04	2.545119e+04	2.995785e+04	2.768325e+04	
876.775903	2.938551e+04	1.944758e+04	1.957362e+04	2.834151e+04	1.881513e+04	2.573232e+04	3.031197e+04	2.801249e+04	
879.409065	2.973979e+04	1.965124e+04	1.976969e+04	2.867429e+04	1.900610e+04	2.601639e+04	3.067021e+04	2.834562e+04	
882.050134	3.009829e+04	1.985702e+04	1.996766e+04	2.901096e+04	1.919891e+04	2.630344e+04	3.103262e+04	2.868271e+04	
884.699135	3.046106e+04	2.006494e+04	2.016756e+04	2.935155e+04	1.939359e+04	2.659350e+04	3.139925e+04	2.902379e+04	
887.356091	3.082815e+04	2.027503e+04	2.036940e+04	2.969612e+04	1.959015e+04	2.688659e+04	3.177014e+04	2.936891e+04	
890.021027	3.119962e+04	2.048732e+04	2.057321e+04	3.004470e+04	1.978861e+04	2.718274e+04	3.214534e+04	2.971813e+04	
892.693966	3.157552e+04	2.070182e+04	2.077899e+04	3.039736e+04	1.998900e+04	2.748199e+04	3.252490e+04	3.007150e+04	
895.374933	3.195590e+04	2.091856e+04	2.098678e+04	3.075413e+04	2.019132e+04	2.778436e+04	3.290888e+04	3.042905e+04	
898.063952	3.234081e+04	2.113757e+04	2.119659e+04	3.111506e+04	2.039560e+04	2.808988e+04	3.329731e+04	3.079084e+04	
900.761046	3.273030e+04	2.135886e+04	2.140844e+04	3.148020e+04	2.060186e+04	2.839859e+04	3.369027e+04	3.115692e+04	
903.466240	3.312444e+04	2.158248e+04	2.162236e+04	3.184961e+04	2.081011e+04	2.871051e+04	3.408778e+04	3.152735e+04	
906.179558	3.352327e+04	2.180843e+04	2.183836e+04	3.222332e+04	2.102038e+04	2.902567e+04	3.448991e+04	3.190217e+04	
908.901025	3.392685e+04	2.203676e+04	2.205647e+04	3.260140e+04	2.123268e+04	2.934411e+04	3.489671e+04	3.228144e+04	
911.630666	3.433524e+04	2.226747e+04	2.227671e+04	3.298388e+04	2.144704e+04	2.966586e+04	3.530824e+04	3.266520e+04	
914.368504	3.474850e+04	2.250062e+04	2.249909e+04	3.337084e+04	2.166347e+04	2.999095e+04	3.572454e+04	3.305352e+04	
917.114564	3.516668e+04	2.273620e+04	2.272364e+04	3.376230e+04	2.188200e+04	3.031940e+04	3.614568e+04	3.344644e+04	
919.868872	3.558983e+04	2.297427e+04	2.295039e+04	3.415834e+04	2.210264e+04	3.065126e+04	3.657170e+04	3.384403e+04	
922.631451	3.601803e+04	2.321484e+04	2.317935e+04	3.455899e+04	2.232542e+04	3.098656e+04	3.700266e+04	3.424633e+04	
925.402327	3.645133e+04	2.345795e+04	2.341055e+04	3.496432e+04	2.255036e+04	3.132532e+04	3.743862e+04	3.465340e+04	
928.181525	3.688978e+04	2.370361e+04	2.364402e+04	3.537439e+04	2.277747e+04	3.166758e+04	3.787964e+04	3.506531e+04	
930.969069	3.733346e+04	2.395187e+04	2.387976e+04	3.578923e+04	2.300678e+04	3.201338e+04	3.832577e+04	3.548210e+04	
933.764985	3.778242e+04	2.420274e+04	2.411781e+04	3.620892e+04	2.323832e+04	3.236274e+04	3.877708e+04	3.590384e+04	
936.569297	3.823672e+04	2.445627e+04	2.435820e+04	3.663351e+04	2.347210e+04	3.271570e+04	3.923361e+04	3.633058e+04	
939.382032	3.869644e+04	2.471247e+04	2.460093e+04	3.706305e+04	2.370814e+04	3.307230e+04	3.969544e+04	3.676239e+04	
942.203214	3.916162e+04	2.497139e+04	2.484605e+04	3.749761e+04	2.394647e+04	3.343257e+04	4.016262e+04	3.719932e+04	
945.032869	3.963235e+04	2.523304e+04	2.509357e+04	3.793724e+04	2.418711e+04	3.379655e+04	4.063521e+04	3.764144e+04	
947.871021	4.010867e+04	2.549747e+04	2.534352e+04	3.838200e+04	2.443008e+04	3.416426e+04	4.111327e+04	3.808880e+04	
950.717697	4.059067e+04	2.576471e+04	2.559593e+04	3.883195e+04	2.467540e+04	3.453575e+04	4.159687e+04	3.854147e+04	
953.572923	4.107841e+04	2.603478e+04	2.585081e+04	3.928715e+04	2.492311e+04	3.491105e+04	4.208607e+04	3.899952e+04	
956.436723	4.157195e+04	2.630772e+04	2.610820e+04	3.974767e+04	2.517322e+04	3.529019e+04	4.258093e+04	3.946300e+04	
959.309125	4.207136e+04	2.658356e+04	2.636812e+04	4.021357e+04	2.542575e+04	3.567321e+04	4.308152e+04	3.993199e+04	
962.190152	4.257672e+04	2.686234e+04	2.663059e+04	4.068490e+04	2.568073e+04	3.606016e+04	4.358790e+04	4.040654e+04	
965.079832	4.308810e+04	2.714408e+04	2.689565e+04	4.116173e+04	2.593819e+04	3.645105e+04	4.410014e+04	4.088673e+04	
967.978190	4.360556e+04	2.742884e+04	2.716332e+04	4.164413e+04	2.619815e+04	3.684595e+04	4.461831e+04	4.137261e+04	
970.885253	4.412917e+04	2.771663e+04	2.743363e+04	4.213217e+04	2.646063e+04	3.724487e+04	4.514247e+04	4.186427e+04	
973.801047	4.465902e+04	2.800749e+04	2.770661e+04	4.262590e+04	2.672566e+04	3.764785e+04	4.567269e+04	4.236176e+04	
976.725597	4.519518e+04	2.830147e+04	2.798227e+04	4.312540e+04	2.699327e+04	3.805494e+04	4.620904e+04	4.286516e+04	
979.658930	4.573771e+04	2.859859e+04	2.826066e+04	4.363073e+04	2.726347e+04	3.846618e+04	4.675159e+04	4.337454e+04	
982.601073	4.628671e+04	2.889889e+04	2.854180e+04	4.414195e+04	2.753630e+04	3.888160e+04	4.730041e+04	4.388996e+04	
985.552051	4.684223e+04	2.920242e+04	2.882572e+04	4.465915e+04	2.781179e+04	3.930124e+04	4.785557e+04	4.441151e+04	
988.511893	4.740436e+04	2.950920e+04	2.911244e+04	4.518239e+04	2.808995e+04	3.972514e+04	4.841715e+04	4.493925e+04	
991.480623	4.797319e+04	2.981928e+04	2.940200e+04	4.571174e+04	2.837082e+04	4.015333e+04	4.898521e+04	4.547326e+04	
994.458269	4.854878e+04	3.013269e+04	2.969443e+04	4.624727e+04	2.865442e+04	4.058587e+04	4.955983e+04	4.601361e+04	
997.444857	4.913122e+04	3.044948e+04	2.998976e+04	4.678906e+04	2.894078e+04	4.102279e+04	5.014109e+04	4.656038e+04	
1000.440415	4.972060e+04	3.076968e+04	3.028801e+04	4.733717e+04	2.922994e+04	4.146413e+04	5.072905e+04	4.711364e+04	
1003.444970	5.031698e+04	3.109334e+04	3.058923e+04	4.789168e+04	2.952190e+04	4.190993e+04	5.132381e+04	4.767347e+04	
1006.458548	5.092046e+04	3.142049e+04	3.089343e+04	4.845268e+04	2.981672e+04	4.236024e+04	5.192542e+04	4.823996e+04	
1009.481176	5.153113e+04	3.175117e+04	3.120065e+04	4.902022e+04	3.011440e+04	4.281508e+04	5.253398e+04	4.881317e+04	
1012.512882	5.214906e+04	3.208544e+04	3.151093e+04	4.959439e+04	3.041499e+04	4.327452e+04	5.314955e+04	4.939320e+04	
1015.553692	5.277434e+04	3.242333e+04	3.182430e+04	5.017527e+04	3.071851e+04	4.373858e+04	5.377223e+04	4.998011e+04	
1018.603635	5.340706e+04	3.276488e+04	3.214078e+04	5.076294e+04	3.102500e+04	4.420732e+04	5.440209e+04	5.057400e+04	
1021.662738	5.404731e+04	3.311013e+04	3.246042e+04	5.135747e+04	3.133447e+04	4.468077e+04	5.503920e+04	5.117495e+04	
1024.731028	5.469518e+04	3.345914e+04	3.278324e+04	5.195895e+04	3.164697e+04	4.515897e+04	5.568366e+04	5.178303e+04	
1027.808533	5.535076e+04	3.381195e+04	3.310929e+04	5.256746e+04	3.196252e+04	4.564198e+04	5.633555e+04	5.239834e+04	
1030.895280	5.601414e+04	3.416860e+04	3.343858e+04	5.318307e+04	3.228116e+04	4.612984e+04	5.699495e+04	5.302097e+04	
1033.991297	5.668542e+04	3.452914e+04	3.377117e+04	5.380588e+04	3.260291e+04	4.662259e+04	5.766195e+04	5.365099e+04	
1037.096613	5.736468e+04	3.489361e+04	3.410708e+04	5.443597e+04	3.292781e+04	4.712027e+04	5.833663e+04	5.428851e+04	
1040.211254	5.805202e+04	3.526206e+04	3.444635e+04	5.507342e+04	3.325589e+04	4.762293e+04	5.901907e+04	5.493359e+04	
1043.335250	5.874755e+04	3.563455e+04	3.478901e+04	5.571832e+04	3.358718e+04	4.813061e+04	5.970938e+04	5.558635e+04	
1046.468627	5.945135e+04	3.601111e+04	3.513511e+04	5.637076e+04	3.392171e+04	4.864337e+04	6.040763e+04	5.624687e+04	
1049.611415	6.016353e+04	3.639180e+04	3.548468e+04	5.703082e+04	3.425953e+04	4.916125e+04	6.111392e+04	5.691524e+04	
1052.763641	6.088418e+04	3.677668e+04	3.583775e+04	5.769860e+04	3.460066e+04	4.968429e+04	6.182834e+04	5.759155e+04	
1055.925334	6.161341e+04	3.716578e+04	3.619437e+04	5.837418e+04	3.494513e+04	5.021255e+04	6.255097e+04	5.827591e+04	
1059.096523	6.235132e+04	3.755916e+04	3.655457e+04	5.905766e+04	3.529299e+04	5.074606e+04	6.328192e+04	5.896840e+04	
